timestamp,ambience_lux,light_needed
17:00:45,218.23,no
06:03:19,139.55,no
13:48:13,29472.22,no
03:56:48,2.52,yes
10:49:05,22717.58,no
05:02:41,22.04,no
13:58:51,24213.67,no
08:38:52,23695.49,no
18:20:28,143.55,no
01:32:56,2.01,yes
18:24:57,84.19,no
13:02:27,18789.72,no
17:42:28,158.95,no
00:06:47,2.6,yes
17:09:10,204.76,no
08:00:24,12150.44,no
22:40:21,0.81,yes
04:26:35,3.08,yes
01:13:59,0.91,yes
00:26:04,3.16,yes
00:07:53,3.11,yes
00:53:28,1.28,yes
06:09:48,87.93,no
20:12:02,2.34,yes
07:33:28,6320.08,no
16:56:16,100.0,no
04:49:03,2.97,yes
06:33:07,183.46,no
08:17:11,19322.82,no
12:26:22,17799.02,no
22:00:56,2.21,yes
16:20:54,100.0,no
15:25:33,12038.59,no
07:19:40,9311.7,no
18:30:49,135.73,no
23:09:52,2.09,yes
00:58:48,0.85,yes
20:56:38,1.39,yes
13:28:41,28616.83,no
15:18:27,13372.27,no
18:54:12,114.06,no
22:36:28,0.51,yes
17:22:12,174.47,no
20:30:24,1.52,yes
04:00:11,3.17,yes
04:29:01,3.35,yes
21:43:16,2.35,yes
02:06:37,2.51,yes
21:03:08,1.84,yes
13:35:34,26952.43,no
05:50:32,119.16,no
09:51:50,28665.95,no
14:11:43,23573.87,no
00:34:03,1.41,yes
11:55:50,16682.16,no
13:13:41,22988.11,no
04:34:37,0.98,yes
08:38:24,24909.09,no
15:29:36,6408.71,no
04:40:46,1.29,yes
06:14:55,151.09,no
09:44:09,28315.05,no
04:16:31,2.79,yes
18:36:31,127.28,no
13:03:27,19869.03,no
14:37:34,22452.62,no
09:17:44,29866.44,no
04:20:34,3.13,yes
16:37:14,100.0,no
19:43:34,14.68,yes
06:16:12,153.59,no
13:06:08,21612.14,no
12:02:03,15431.96,no
22:11:45,1.69,yes
13:17:22,21269.63,no
15:28:51,7975.37,no
19:44:17,58.83,no
17:27:40,182.94,no
21:29:04,1.46,yes
20:33:42,0.75,yes
14:09:14,24185.67,no
13:42:01,29721.71,no
03:58:04,2.06,yes
16:48:28,100.0,no
07:45:10,11274.03,no
00:42:07,1.63,yes
18:47:57,100.71,no
13:01:26,19555.43,no
17:14:21,188.55,no
13:55:31,24652.45,no
17:54:24,135.63,no
16:17:17,100.0,no
18:32:28,127.54,no
12:22:00,20194.17,no
13:03:31,20001.79,no
03:35:17,1.06,yes
16:08:58,100.0,no
06:32:12,123.56,no
12:25:11,18412.48,no
14:12:49,24238.0,no
14:53:22,22043.57,no
11:56:55,16713.96,no
03:15:32,1.12,yes
22:50:47,2.86,yes
14:37:17,22471.53,no
05:14:26,25.32,no
07:41:41,10629.63,no
07:04:44,3949.04,no
18:29:33,83.91,no
05:44:02,102.51,no
12:58:13,20947.3,no
20:18:17,1.36,yes
10:08:18,32468.58,no
10:03:31,31874.62,no
11:28:32,15150.42,no
17:45:36,145.57,no
00:23:47,2.24,yes
12:56:30,21050.1,no
06:00:14,72.95,no
11:09:14,21782.6,no
17:51:59,102.67,no
08:31:57,22571.45,no
10:55:55,24899.25,no
04:33:13,2.3,yes
18:16:37,86.87,no
15:20:49,13968.4,no
22:05:12,2.75,yes
09:53:17,28624.76,no
06:34:49,194.3,no
01:43:24,3.23,yes
23:27:05,3.23,yes
15:22:21,11713.06,no
02:14:16,2.6,yes
19:51:54,50.43,no
12:26:14,17085.0,no
20:03:52,3.48,yes
14:52:20,22166.39,no
05:06:31,47.49,no
22:28:41,1.15,yes
04:12:50,2.41,yes
23:28:23,3.5,yes
02:58:14,1.91,yes
01:32:50,2.06,yes
00:57:37,0.88,yes
19:43:47,19.86,yes
20:07:58,2.06,yes
22:02:12,1.28,yes
04:19:48,3.1,yes
18:32:49,108.71,no
09:08:16,26452.96,no
08:22:04,20194.38,no
04:48:13,2.82,yes
09:21:02,30632.6,no
14:08:56,24847.83,no
18:47:19,103.57,no
16:46:10,100.0,no
05:11:58,0.1,yes
09:52:09,28075.34,no
03:37:20,1.23,yes
08:03:07,9225.01,no
07:13:26,4758.21,no
19:42:06,0.1,yes
00:07:46,2.69,yes
12:14:31,15324.73,no
11:37:34,16436.95,no
01:31:20,2.19,yes
17:16:15,222.08,no
00:09:48,3.31,yes
15:19:52,12558.13,no
10:24:30,39293.39,no
17:34:39,184.35,no
09:38:02,28849.02,no
19:50:17,20.63,no
04:36:48,1.19,yes
05:22:20,32.0,no
01:31:30,1.74,yes
03:35:11,1.16,yes
01:50:53,0.66,yes
15:29:56,5410.62,no
13:15:15,24512.25,no
17:32:54,168.3,no
04:40:36,1.34,yes
13:43:22,29691.43,no
16:54:38,100.0,no
23:17:02,1.11,yes
16:39:11,100.0,no
20:30:57,0.5,yes
15:58:52,6766.75,no
07:43:06,12574.9,no
07:18:27,8901.94,no
08:38:04,24561.57,no
09:27:30,31190.37,no
15:37:36,9110.02,no
18:01:23,134.88,no
21:39:21,2.43,yes
06:30:14,141.9,no
03:09:28,0.84,yes
05:05:41,50.85,no
17:04:40,159.94,no
18:08:01,94.63,no
07:15:06,5631.84,no
23:45:55,2.25,yes
06:32:37,137.19,no
19:43:01,0.1,yes
03:28:56,1.04,yes
08:04:03,12488.95,no
16:26:44,100.0,no
13:40:16,29106.34,no
22:36:36,0.74,yes
22:07:49,3.23,yes
08:58:20,27971.41,no
09:32:21,29641.67,no
04:30:59,2.95,yes
18:10:29,116.94,no
01:46:00,3.11,yes
19:50:31,21.93,no
00:50:23,0.5,yes
18:42:00,47.52,no
02:12:01,2.41,yes
04:56:11,2.13,yes
22:05:45,3.5,yes
12:53:33,20174.02,no
17:47:55,151.54,no
13:53:38,25942.6,no
19:24:06,81.09,no
20:06:44,3.05,yes
15:51:48,3838.95,no
07:08:16,1451.25,no
05:54:04,51.61,no
14:40:42,21844.01,no
02:52:46,2.51,yes
20:56:29,1.74,yes
05:37:34,65.36,no
15:05:56,18581.52,no
19:46:08,7.53,yes
12:15:21,16091.08,no
14:40:34,22117.76,no
11:54:27,15270.02,no
19:15:25,34.76,no
16:03:30,2386.48,no
08:13:59,16613.99,no
10:54:13,23698.53,no
10:52:28,22696.12,no
20:45:53,0.64,yes
13:15:47,22991.84,no
19:07:41,99.19,no
20:40:56,1.71,yes
05:10:18,5.05,yes
00:28:04,3.5,yes
20:59:00,2.92,yes
14:32:17,26239.29,no
08:36:11,24198.73,no
03:30:02,1.26,yes
17:32:24,177.04,no
07:52:15,13194.75,no
22:06:13,2.74,yes
09:50:20,28918.36,no
22:23:02,1.57,yes
13:20:03,26481.9,no
20:04:32,2.98,yes
18:48:18,78.79,no
13:24:32,29054.48,no
05:41:07,77.7,no
01:45:13,3.35,yes
23:09:59,2.12,yes
07:51:37,13270.89,no
12:57:06,21449.66,no
07:51:24,13734.55,no
17:05:13,156.05,no
12:18:38,21772.86,no
04:38:50,1.42,yes
15:29:57,5579.48,no
02:07:38,3.32,yes
16:41:17,1195.48,no
19:20:36,29.77,no
04:51:57,3.44,yes
19:19:35,73.68,no
17:17:01,219.81,no
05:54:44,57.86,no
20:35:54,0.6,yes
05:50:08,87.49,no
15:19:28,12897.4,no
08:41:12,23813.97,no
07:05:35,5296.57,no
12:00:43,16742.13,no
11:49:15,17701.33,no
18:09:28,130.47,no
03:46:08,3.15,yes
02:02:51,3.46,yes
00:48:43,1.36,yes
02:16:58,2.78,yes
14:10:23,24276.55,no
19:55:55,0.1,yes
17:49:05,163.58,no
20:47:08,1.33,yes
03:04:26,3.03,yes
22:19:54,0.71,yes
06:39:48,166.21,no
21:49:31,2.96,yes
03:52:43,3.5,yes
14:59:47,17402.47,no
20:03:44,3.48,yes
09:04:23,27084.31,no
13:17:49,22569.8,no
09:46:23,26287.73,no
13:42:56,30351.81,no
16:19:58,457.77,no
00:32:16,2.57,yes
12:16:48,18093.77,no
21:13:46,2.44,yes
07:43:45,13035.91,no
11:29:17,15232.91,no
19:59:37,1.32,yes
15:00:12,16906.45,no
04:38:56,1.8,yes
03:37:37,1.79,yes
03:00:35,1.79,yes
07:41:58,11806.29,no
21:54:31,1.25,yes
19:57:57,4.84,yes
16:04:32,2089.46,no
21:03:09,1.73,yes
11:24:37,15455.63,no
11:53:29,17220.45,no
19:16:19,43.41,no
07:20:17,8869.83,no
10:23:41,39080.83,no
06:24:34,107.24,no
16:28:35,100.0,no
04:31:21,2.75,yes
15:39:44,7832.72,no
08:48:40,26144.2,no
23:17:17,1.4,yes
23:21:20,2.6,yes
14:21:42,23298.91,no
00:04:38,3.09,yes
15:44:40,8686.27,no
13:58:47,24107.09,no
11:26:23,14791.43,no
09:14:46,30735.85,no
10:26:56,39460.43,no
18:04:59,112.22,no
06:33:16,193.95,no
02:06:01,2.73,yes
15:59:43,7873.51,no
01:31:37,1.62,yes
14:15:49,24452.89,no
20:18:57,1.34,yes
13:39:26,28697.65,no
23:00:12,3.37,yes
18:00:25,165.96,no
23:35:52,2.22,yes
02:16:47,3.07,yes
10:47:19,23928.26,no
15:58:12,8099.21,no
12:43:48,17154.74,no
00:39:51,0.68,yes
08:49:49,26813.83,no
22:58:40,3.35,yes
12:02:49,15992.94,no
20:06:20,1.91,yes
17:10:27,169.97,no
07:05:45,4330.87,no
12:00:59,17272.7,no
13:55:16,24615.39,no
13:56:09,24138.26,no
01:58:42,2.64,yes
22:06:12,2.69,yes
17:51:34,103.13,no
09:14:29,30538.23,no
15:49:06,6702.49,no
22:37:04,0.66,yes
02:33:12,3.18,yes
17:41:12,127.87,no
07:12:16,4160.48,no
06:58:22,190.34,no
20:43:13,1.94,yes
19:19:39,77.73,no
02:49:10,2.28,yes
18:27:15,110.81,no
02:02:12,2.53,yes
07:05:28,4951.24,no
03:34:48,1.99,yes
17:18:22,217.79,no
23:07:16,2.27,yes
03:16:14,1.58,yes
19:19:48,64.28,no
05:46:01,60.05,no
14:18:37,23815.02,no
01:51:14,0.5,yes
22:48:09,3.06,yes
00:43:30,1.82,yes
00:44:49,1.25,yes
21:14:43,2.37,yes
15:17:05,14425.55,no
00:45:13,1.55,yes
07:57:52,11811.89,no
23:19:50,2.56,yes
04:44:09,2.36,yes
19:24:08,81.05,no
14:17:15,24869.38,no
14:59:35,17190.96,no
23:07:29,1.8,yes
05:37:50,70.7,no
00:03:15,3.18,yes
09:25:38,29996.56,no
07:06:43,2790.59,no
06:32:46,150.52,no
10:21:16,38244.17,no
04:34:22,1.46,yes
09:19:28,31406.58,no
00:03:55,3.36,yes
23:09:04,2.94,yes
21:08:11,2.34,yes
06:40:12,129.57,no
11:25:50,14819.32,no
16:32:55,100.0,no
13:40:34,28307.19,no
05:42:09,53.01,no
08:08:21,13519.97,no
02:22:17,2.69,yes
23:53:07,0.85,yes
06:58:27,170.41,no
15:04:10,17259.38,no
20:18:53,1.55,yes
18:45:24,92.52,no
23:01:44,3.04,yes
14:53:45,22576.44,no
02:19:32,2.4,yes
13:20:57,26247.4,no
12:16:45,17822.39,no
23:05:36,2.76,yes
22:07:57,3.28,yes
00:02:18,3.09,yes
03:23:29,2.43,yes
15:05:34,17684.12,no
14:39:30,23150.13,no
20:49:41,2.13,yes
21:01:50,2.87,yes
23:25:16,3.43,yes
05:40:30,106.42,no
14:30:16,24129.07,no
06:30:07,172.02,no
16:43:56,767.71,no
02:02:42,3.39,yes
09:00:32,28723.58,no
02:41:07,2.96,yes
16:01:52,3147.91,no
22:16:32,0.62,yes
00:35:12,1.61,yes
03:07:57,2.15,yes
16:00:55,5505.82,no
20:38:39,0.5,yes
21:38:31,0.73,yes
10:52:46,22547.17,no
05:18:27,72.25,no
22:41:07,1.86,yes
21:42:12,3.37,yes
10:42:56,24764.26,no
10:43:12,25378.39,no
01:41:55,1.16,yes
03:12:35,0.69,yes
10:08:43,31161.93,no
01:48:18,2.92,yes
00:37:28,1.53,yes
06:49:22,203.41,no
22:48:00,3.05,yes
01:17:22,2.22,yes
05:34:28,82.48,no
07:35:03,8520.46,no
01:13:47,1.14,yes
09:50:02,28240.49,no
01:36:00,2.77,yes
17:01:11,226.45,no
23:57:36,2.5,yes
03:53:05,3.44,yes
08:06:15,14557.52,no
03:53:59,3.31,yes
15:56:31,8186.9,no
20:07:51,1.96,yes
13:43:11,29767.59,no
21:33:21,1.67,yes
16:04:26,1866.23,no
08:09:39,15073.41,no
09:38:44,27723.61,no
09:46:17,26040.75,no
00:45:04,1.37,yes
22:22:57,1.39,yes
07:34:34,6850.74,no
09:33:20,29663.12,no
14:15:39,23950.99,no
00:05:32,3.46,yes
07:48:32,13609.68,no
05:31:05,93.31,no
11:03:15,23397.34,no
03:33:58,1.75,yes
06:47:22,198.48,no
15:08:29,19266.87,no
01:55:24,0.78,yes
06:35:05,199.83,no
11:22:13,16367.75,no
20:18:41,0.94,yes
11:38:40,15184.09,no
10:00:54,31596.32,no
08:26:20,19622.6,no
04:22:59,2.98,yes
16:01:25,3873.08,no
23:08:54,2.65,yes
02:07:31,3.27,yes
17:08:44,206.78,no
14:45:46,22965.31,no
07:06:35,2917.24,no
07:07:58,1713.34,no
21:43:51,2.73,yes
01:46:45,2.22,yes
00:49:50,1.02,yes
00:18:19,1.84,yes
23:52:22,0.5,yes
20:32:51,1.61,yes
05:58:48,71.9,no
14:33:35,24273.27,no
00:53:30,1.2,yes
08:26:09,20063.12,no
17:31:57,188.57,no
04:02:31,3.17,yes
04:28:17,3.5,yes
19:02:56,38.96,no
20:28:20,1.7,yes
14:44:08,20694.3,no
20:03:58,3.5,yes
05:45:54,69.87,no
22:49:54,2.63,yes
16:36:33,100.0,no
03:00:10,1.84,yes
11:49:25,17376.91,no
16:05:27,1005.58,no
09:51:40,28977.6,no
10:29:12,37629.29,no
00:47:54,1.01,yes
07:11:25,4145.77,no
20:04:26,3.16,yes
06:17:09,135.31,no
12:05:19,16954.72,no
12:37:07,15739.79,no
14:38:25,22164.8,no
18:47:44,113.92,no
03:17:10,1.64,yes
00:41:47,1.3,yes
10:04:21,31369.25,no
19:51:56,46.91,no
09:08:06,27698.21,no
09:24:23,30358.8,no
02:05:31,3.37,yes
05:22:24,10.7,yes
18:26:40,105.29,no
12:03:47,17187.38,no
23:42:34,3.5,yes
18:28:35,130.16,no
13:50:19,28914.26,no
10:13:51,34402.87,no
11:03:48,23719.53,no
09:41:24,28088.14,no
23:21:59,2.83,yes
11:19:12,19268.89,no
15:43:31,8379.84,no
05:34:40,81.66,no
06:37:57,183.41,no
19:10:54,17.79,yes
13:02:17,19018.37,no
08:03:42,11334.51,no
04:17:13,3.01,yes
12:26:11,17041.32,no
12:34:07,15068.69,no
20:03:15,2.81,yes
16:24:52,100.0,no
11:35:38,16309.4,no
13:50:30,29338.71,no
23:33:42,1.75,yes
08:36:57,24206.63,no
18:59:22,28.37,no
11:39:37,16604.47,no
09:25:22,29429.99,no
21:37:58,1.5,yes
13:56:58,22960.05,no
01:46:21,3.5,yes
07:36:29,12129.44,no
16:16:19,100.0,no
19:32:51,0.82,yes
06:09:34,100.62,no
08:20:37,18819.54,no
07:19:09,8617.58,no
23:07:38,2.2,yes
08:33:36,22921.76,no
06:14:41,143.67,no
13:21:12,27648.05,no
13:22:09,28472.03,no
21:51:55,2.76,yes
07:55:20,10270.0,no
04:26:15,2.68,yes
01:28:50,0.73,yes
05:07:16,22.23,no
17:53:34,156.78,no
09:31:59,29416.07,no
23:37:57,3.08,yes
09:25:53,30295.68,no
09:13:36,30929.68,no
12:09:04,16141.08,no
07:47:48,14037.56,no
05:28:57,33.35,no
00:38:56,0.56,yes
04:09:09,3.5,yes
11:16:41,18957.89,no
19:36:13,38.25,no
06:32:32,127.63,no
21:12:28,2.61,yes
07:59:15,10253.83,no
13:49:38,28879.79,no
23:36:41,2.2,yes
03:29:24,0.68,yes
00:12:26,2.61,yes
06:50:07,156.91,no
16:05:47,1507.35,no
08:46:29,26007.96,no
15:01:45,17276.08,no
10:00:06,30113.47,no
22:49:08,3.2,yes
01:37:49,1.88,yes
16:30:29,100.0,no
20:39:27,1.44,yes
09:21:14,30411.1,no
17:07:13,176.31,no
07:32:01,5226.8,no
11:20:03,17781.74,no
04:02:20,3.04,yes
22:21:38,1.24,yes
19:02:44,24.65,no
09:06:00,26960.02,no
01:00:02,0.84,yes
23:31:42,2.33,yes
21:19:55,1.47,yes
13:24:37,29104.18,no
06:06:25,72.19,no
12:41:31,16721.69,no
08:21:58,20074.51,no
21:31:13,1.44,yes
09:25:56,30999.33,no
09:59:16,29515.27,no
13:14:15,23444.87,no
18:25:25,88.47,no
00:47:36,1.01,yes
02:04:54,2.19,yes
13:15:27,23889.47,no
00:20:31,1.26,yes
03:26:26,2.8,yes
22:03:48,1.77,yes
17:03:38,189.81,no
13:05:31,21583.16,no
07:36:16,10774.59,no
08:04:04,12398.59,no
06:45:55,168.35,no
17:33:09,182.5,no
13:40:05,28925.07,no
10:01:03,31693.05,no
08:07:33,14389.46,no
02:15:40,3.5,yes
19:23:05,76.65,no
19:51:55,50.41,no
17:04:24,175.33,no
20:51:31,2.11,yes
10:28:39,36877.55,no
19:49:54,32.73,no
11:01:27,24973.23,no
16:04:11,3205.99,no
13:28:24,27939.19,no
18:42:21,72.44,no
11:05:41,25283.59,no
01:07:51,0.69,yes
00:13:33,2.03,yes
20:57:46,1.0,yes
17:53:41,150.22,no
02:21:13,1.71,yes
22:49:11,2.94,yes
01:04:00,0.5,yes
15:02:12,16912.15,no
11:16:02,20093.01,no
21:15:55,1.77,yes
13:42:25,29444.38,no
16:23:27,100.0,no
03:43:45,2.5,yes
01:29:42,1.44,yes
05:52:08,107.87,no
12:39:53,17519.94,no
12:46:11,18915.32,no
13:02:24,18903.48,no
10:46:41,21902.07,no
11:53:39,16880.14,no
13:47:01,30569.51,no
11:42:42,15875.67,no
18:41:00,73.44,no
00:41:34,0.78,yes
11:49:16,17612.41,no
20:14:31,2.55,yes
19:29:48,59.45,no
05:47:36,58.01,no
18:07:11,85.91,no
03:52:46,3.08,yes
04:57:53,0.88,yes
12:29:23,14852.52,no
06:07:46,124.47,no
14:58:37,16959.1,no
04:31:11,3.06,yes
18:29:40,86.54,no
16:00:12,6155.19,no
16:54:59,100.0,no
15:58:11,7897.03,no
13:37:25,26824.22,no
14:39:00,22407.7,no
14:34:52,23955.44,no
05:12:13,28.56,no
21:32:22,2.52,yes
02:21:40,2.44,yes
04:23:36,3.12,yes
16:46:51,100.0,no
14:19:26,23892.47,no
22:22:13,1.66,yes
09:02:58,25711.96,no
06:55:23,224.89,no
00:39:13,0.97,yes
07:38:42,13217.14,no
00:25:47,2.72,yes
07:12:11,4111.05,no
11:39:57,16612.96,no
22:55:54,3.48,yes
17:32:29,169.87,no
00:43:10,1.7,yes
15:49:53,6367.43,no
03:33:19,1.45,yes
01:37:53,1.97,yes
13:19:10,24662.54,no
04:19:34,2.88,yes
03:07:25,2.08,yes
12:10:05,16683.34,no
06:12:04,84.46,no
00:20:30,1.24,yes
15:23:26,11721.99,no
11:43:25,16249.8,no
12:44:02,17930.92,no
07:41:44,10825.39,no
17:48:58,164.1,no
22:00:46,1.98,yes
22:43:29,1.84,yes
17:23:02,189.51,no
02:52:34,2.28,yes
12:49:40,20603.06,no
13:22:07,28373.25,no
02:57:18,2.57,yes
10:53:19,22282.13,no
01:24:41,3.2,yes
16:21:40,100.0,no
03:15:00,0.67,yes
09:31:43,28925.75,no
04:11:28,3.11,yes
21:50:20,3.06,yes
17:24:04,178.4,no
19:37:57,38.5,no
06:22:33,127.49,no
01:05:57,1.34,yes
04:06:03,2.62,yes
00:39:44,0.54,yes
16:25:57,100.0,no
20:27:42,0.79,yes
04:09:10,3.46,yes
00:02:46,3.16,yes
18:57:41,84.26,no
09:33:03,30904.93,no
09:32:09,30140.34,no
13:43:13,29687.85,no
07:55:49,11631.22,no
07:09:44,3053.12,no
07:47:26,13711.27,no
05:54:56,72.65,no
02:57:15,2.61,yes
09:53:26,28240.98,no
04:12:53,2.3,yes
19:44:18,43.57,no
12:33:30,15109.76,no
22:14:23,0.8,yes
04:11:53,3.5,yes
14:56:48,19129.42,no
07:26:26,9862.64,no
19:48:07,32.08,no
21:53:19,1.24,yes
01:04:11,0.59,yes
07:36:47,12089.89,no
21:05:30,1.36,yes
10:14:45,33848.89,no
05:35:33,64.37,no
01:01:21,0.5,yes
23:25:58,1.97,yes
01:01:28,0.65,yes
08:27:40,20008.5,no
05:39:36,77.55,no
17:40:20,129.6,no
18:35:14,134.98,no
10:20:12,39861.94,no
19:59:25,9.8,yes
19:30:00,67.26,no
12:39:49,17464.22,no
02:49:59,2.26,yes
09:01:50,25914.27,no
12:44:50,17445.65,no
11:12:02,21953.88,no
04:29:48,2.54,yes
10:02:48,32893.8,no
22:28:58,1.06,yes
12:57:27,22388.0,no
07:49:52,12330.54,no
06:59:45,201.43,no
16:07:40,100.0,no
06:58:59,192.29,no
13:13:00,25201.87,no
13:17:12,21124.5,no
01:09:38,0.88,yes
00:51:04,2.22,yes
08:15:55,18550.55,no
20:11:23,1.84,yes
16:47:24,100.0,no
00:07:14,2.68,yes
07:46:56,13738.74,no
07:14:02,5082.98,no
08:36:34,24568.01,no
00:54:50,1.04,yes
20:30:36,1.15,yes
23:21:25,2.8,yes
17:19:20,200.76,no
13:19:29,25745.47,no
12:30:02,14865.62,no
08:40:36,23808.24,no
13:38:55,28786.95,no
20:29:32,1.3,yes
04:10:04,3.25,yes
19:10:33,16.03,yes
11:26:25,14667.07,no
23:02:47,3.18,yes
13:38:56,28831.65,no
09:53:09,27612.67,no
13:18:27,22564.51,no
02:20:47,1.12,yes
17:06:51,158.1,no
23:01:10,3.37,yes
10:08:10,31845.89,no
02:36:30,1.91,yes
15:37:17,9633.24,no
01:19:09,1.91,yes
12:53:16,19638.69,no
09:30:51,28748.37,no
17:24:34,160.18,no
07:51:52,13016.68,no
15:34:51,7227.54,no
09:28:24,30979.85,no
15:50:30,6061.42,no
17:48:15,180.33,no
09:26:24,31695.82,no
00:24:49,2.68,yes
23:50:51,1.47,yes
15:28:32,7864.99,no
21:32:26,2.73,yes
21:12:46,2.96,yes
23:22:11,2.46,yes
19:01:27,26.07,no
21:36:20,1.46,yes
05:35:53,68.0,no
20:33:24,1.36,yes
14:16:13,24499.61,no
13:50:15,28757.91,no
23:48:10,2.77,yes
16:57:06,100.0,no
10:45:10,23009.41,no
11:38:37,14969.7,no
16:20:43,100.0,no
07:59:06,10549.48,no
15:59:34,7821.31,no
03:42:44,2.37,yes
22:32:32,1.35,yes
04:23:10,3.3,yes
11:55:13,15426.18,no
22:31:58,1.45,yes
19:12:31,68.46,no
05:15:22,23.41,no
21:21:21,0.95,yes
03:11:05,1.59,yes
01:43:17,2.74,yes
10:44:28,23437.82,no
06:26:09,157.54,no
02:39:47,3.07,yes
00:13:05,2.36,yes
00:03:11,3.33,yes
05:04:35,42.62,no
17:52:10,116.84,no
14:53:17,21743.0,no
09:50:25,28589.53,no
08:02:56,8645.93,no
12:45:31,18887.83,no
03:51:03,3.34,yes
20:33:16,1.73,yes
00:47:10,2.07,yes
07:33:14,6713.18,no
00:29:05,3.5,yes
20:31:15,1.03,yes
05:02:04,44.94,no
23:44:47,3.06,yes
23:10:15,2.5,yes
03:39:43,2.45,yes
07:22:25,8918.6,no
09:49:58,28050.52,no
13:37:40,26738.78,no
15:40:34,8619.5,no
01:09:10,1.24,yes
16:34:45,100.0,no
15:29:02,7394.57,no
18:43:53,55.31,no
14:53:00,21093.68,no
15:23:18,12025.98,no
05:47:58,41.44,no
22:53:56,3.13,yes
22:12:37,2.06,yes
04:24:25,2.62,yes
05:20:19,64.74,no
01:27:03,1.96,yes
10:07:21,31383.2,no
03:56:47,2.55,yes
22:22:10,1.51,yes
04:19:02,2.96,yes
12:52:19,18228.17,no
21:36:51,1.07,yes
07:38:04,13119.98,no
17:21:52,189.75,no
04:51:43,3.17,yes
14:06:02,24936.06,no
20:58:51,2.52,yes
18:07:22,109.91,no
11:25:36,14996.97,no
23:04:05,2.75,yes
17:41:49,182.86,no
21:13:34,2.61,yes
19:08:53,91.26,no
04:24:22,2.65,yes
10:43:44,23584.02,no
17:13:29,177.27,no
07:36:03,10113.91,no
23:25:55,2.13,yes
01:49:16,2.36,yes
20:04:21,3.32,yes
04:04:22,3.38,yes
10:10:25,32294.24,no
18:31:18,131.13,no
11:59:51,17461.63,no
13:05:44,22237.3,no
22:27:35,2.13,yes
11:52:21,16045.75,no
21:14:54,2.47,yes
02:56:53,2.0,yes
15:57:32,7946.67,no
03:55:23,2.59,yes
18:18:07,97.87,no
23:46:22,2.28,yes
02:32:58,3.19,yes
19:24:15,78.47,no
08:16:02,18762.15,no
00:53:57,0.97,yes
09:05:33,25721.76,no
22:20:13,0.57,yes
08:06:46,15263.76,no
01:36:31,2.99,yes
23:55:18,2.86,yes
09:37:53,28613.31,no
01:24:16,2.21,yes
04:38:59,1.82,yes
11:51:13,16862.65,no
08:31:13,22581.84,no
07:35:47,9603.21,no
13:52:27,26498.39,no
18:03:58,167.82,no
01:06:15,1.17,yes
16:25:47,100.0,no
18:38:37,101.68,no
18:04:53,114.37,no
07:24:16,10205.67,no
22:46:27,2.29,yes
18:19:12,111.41,no
16:04:21,2100.55,no
05:46:55,49.43,no
18:37:54,127.66,no
11:55:04,15384.38,no
12:09:22,16451.18,no
14:39:33,23005.27,no
08:05:13,14418.82,no
16:44:16,717.62,no
02:58:19,1.86,yes
20:27:22,0.94,yes
06:40:03,175.48,no
19:24:09,81.03,no
02:46:51,3.02,yes
23:48:20,2.39,yes
18:07:41,127.62,no
02:06:26,2.35,yes
23:27:25,3.43,yes
03:48:44,3.5,yes
06:04:36,133.98,no
20:35:28,0.95,yes
20:52:02,2.04,yes
03:52:17,3.34,yes
18:34:34,125.65,no
02:51:59,2.09,yes
14:06:17,25546.74,no
15:12:50,17799.94,no
07:51:48,12800.51,no
20:33:07,1.36,yes
18:50:25,109.52,no
02:29:52,3.04,yes
05:16:24,14.87,yes
02:09:39,1.65,yes
01:30:31,1.07,yes
14:18:39,23856.1,no
21:24:49,0.54,yes
11:21:54,17346.13,no
18:52:10,36.31,no
05:10:24,18.27,yes
16:49:46,100.0,no
15:26:13,10775.43,no
00:44:12,1.59,yes
18:12:40,100.33,no
17:16:12,222.14,no
03:45:17,3.06,yes
13:49:16,29258.0,no
19:36:34,18.48,yes
07:12:45,3500.64,no
18:26:15,113.37,no
11:18:07,19888.74,no
02:37:08,2.55,yes
18:22:38,128.07,no
22:25:55,1.0,yes
03:31:27,1.4,yes
16:24:05,100.0,no
09:14:40,30256.46,no
13:43:42,29810.93,no
04:16:13,3.22,yes
13:40:18,29235.25,no
05:10:23,16.93,yes
23:17:38,2.35,yes
16:46:38,100.0,no
07:25:12,9534.06,no
08:07:34,14162.51,no
22:03:09,1.46,yes
09:53:12,28040.0,no
07:36:27,12105.19,no
10:24:01,39812.64,no
00:51:42,3.43,yes
17:14:11,179.73,no
21:44:41,3.0,yes
09:17:25,29902.63,no
18:46:13,107.95,no
22:23:49,2.38,yes
08:05:48,14545.92,no
21:25:42,0.54,yes
22:21:03,1.6,yes
08:19:05,21293.89,no
09:31:40,28950.23,no
16:36:05,100.0,no
06:01:18,118.08,no
22:58:33,3.16,yes
08:23:15,19310.06,no
16:35:31,100.0,no
04:26:17,2.95,yes
20:50:01,2.03,yes
21:40:03,2.25,yes
03:16:43,1.79,yes
17:58:47,156.26,no
09:47:20,26081.0,no
22:16:30,0.61,yes
19:14:51,11.29,yes
21:03:34,1.27,yes
16:43:51,761.71,no
11:30:56,15376.12,no
21:51:06,3.09,yes
15:38:17,7818.66,no
05:05:50,46.08,no
00:33:25,2.0,yes
16:22:08,100.0,no
10:50:37,22151.62,no
12:17:05,18479.02,no
01:53:40,1.77,yes
06:40:44,147.48,no
03:16:33,1.82,yes
